,0
2998,0
2999,1
3000,0
3001,0
3002,1
3003,0
3004,1
3005,1
3006,0
3007,0
3008,0
3009,1
3010,1
3011,0
3012,0
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,0
3021,1
3022,1
3023,1
3024,1
3025,0
3026,1
3027,1
3028,0
3029,1
3030,1
3031,0
3032,0
3033,0
3034,0
3035,1
3036,1
3037,1
3038,0
3039,1
3040,1
3041,0
3042,1
3043,1
3044,1
3045,0
3046,1
3047,1
3048,1
3049,0
3050,1
3051,1
3052,0
3053,1
3054,0
3055,1
3056,0
3057,0
3058,0
3059,1
3060,0
3061,1
3062,0
3063,1
3064,1
3065,1
3066,1
3067,1
3068,0
3069,1
3070,1
3071,0
3072,1
3073,1
3074,1
3075,1
3076,1
3077,0
3078,1
3079,1
3080,1
3081,1
3082,0
3083,0
3084,0
3085,1
3086,0
3087,0
3088,1
3089,0
3090,1
3091,1
3092,1
3093,0
3094,0
3095,0
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,0
3106,1
3107,1
3108,1
3109,0
3110,1
3111,0
3112,0
3113,1
3114,1
3115,1
3116,1
3117,0
3118,0
3119,1
3120,1
3121,0
3122,0
3123,1
3124,0
3125,1
3126,1
3127,1
3128,1
3129,0
3130,0
3131,0
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3145,1
3146,0
3147,1
3148,0
3149,1
3150,1
3151,0
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,0
3166,1
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,0
3175,1
3176,1
3177,0
3178,0
3179,1
3180,0
3181,1
3182,1
3183,1
3184,1
3185,1
3186,1
3187,0
3188,1
3189,0
3190,1
3191,1
3192,0
3193,1
3194,1
3195,1
3196,1
3197,1
3198,1
3199,1
3200,1
3201,1
3202,0
3203,0
3204,1
3205,1
3206,0
3207,1
3208,1
3209,1
3210,0
3211,0
3212,0
3213,1
3214,1
3215,0
3216,0
3217,0
3218,1
3219,1
3220,1
3221,1
3222,0
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,0
3231,0
3232,1
3233,0
3234,1
3235,1
3236,1
3237,1
3238,0
3239,1
3240,1
3241,1
3242,0
3243,1
3244,0
3245,0
3246,1
3247,0
3248,0
3249,0
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,0
3257,1
3258,1
3259,1
3260,0
3261,0
3262,1
3263,1
3264,0
3265,0
3266,1
3267,1
3268,1
3269,1
3270,0
3271,1
3272,0
3273,1
3274,1
3275,1
3276,1
3277,1
3278,0
3279,1
3280,1
3281,0
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3289,1
3290,1
3291,0
3292,0
3293,1
3294,0
3295,0
3296,1
3297,1
3298,1
3299,0
3300,0
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3309,1
3310,0
3311,1
3312,1
3313,0
3314,1
3315,1
3316,0
3317,0
3318,0
3319,1
3320,1
3321,0
3322,1
3323,0
3324,1
3325,0
3326,0
3327,0
3328,0
3329,1
3330,0
3331,0
3332,1
3333,1
3334,1
3335,1
3336,1
3337,0
3338,1
3339,0
3340,1
3341,1
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,1
3349,0
3350,0
3351,0
3352,1
3353,1
3354,1
3355,1
3356,0
3357,0
3358,1
3359,0
3360,1
3361,1
3362,0
3363,1
3364,1
3365,0
3366,1
3367,0
3368,0
3369,0
3370,0
3371,0
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,0
3379,1
3380,1
3381,1
3382,1
3383,0
3384,1
3385,1
3386,0
3387,1
3388,0
3389,0
3390,0
3391,1
3392,0
3393,1
3394,1
3395,0
3396,1
3397,1
3398,1
3399,0
3400,1
3401,0
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,0
3413,0
3414,1
3415,1
3416,0
3417,1
3418,1
3419,1
3420,1
3421,1
3422,0
3423,1
3424,1
3425,1
3426,1
3427,0
3428,0
3429,1
3430,1
3431,0
3432,1
3433,1
3434,1
3435,1
3436,0
3437,0
3438,1
3439,1
3440,1
3441,1
3442,0
3443,1
3444,1
3445,0
3446,0
3447,1
3448,0
3449,1
3450,1
3451,1
3452,0
3453,1
3454,1
3455,1
3456,0
3457,0
3458,1
3459,1
3460,0
3461,1
3462,1
3463,0
3464,0
3465,1
3466,1
3467,0
3468,0
3469,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,0
3480,0
3481,0
3482,0
3483,1
3484,1
3485,0
3486,1
3487,0
3488,1
3489,0
3490,0
3491,0
3492,1
3493,0
3494,0
3495,0
3496,1
3497,0
3498,1
3499,1
3500,1
3501,0
3502,1
3503,1
3504,1
3505,0
3506,0
3507,1
3508,1
3509,0
3510,1
3511,0
3512,1
3513,1
3514,1
3515,0
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,0
3525,1
3526,1
3527,0
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,0
3538,1
3539,0
3540,1
3541,1
3542,0
3543,0
3544,1
3545,1
3546,1
3547,1
3548,1
3549,0
3550,1
3551,1
3552,1
3553,1
3554,1
3555,0
3556,0
3557,1
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,0
3565,1
3566,1
3567,1
3568,1
3569,1
3570,0
3571,1
3572,0
3573,1
3574,1
3575,1
3576,1
3577,0
3578,0
3579,0
3580,1
3581,0
3582,0
3583,0
3584,1
3585,0
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,1
3598,0
3599,0
3600,1
3601,1
3602,0
3603,0
3604,1
3605,1
3606,1
3607,1
3608,1
3609,0
3610,0
3611,0
3612,1
3613,1
3614,0
3615,1
3616,1
3617,1
3618,1
3619,1
3620,1
3621,0
3622,1
3623,1
3624,0
3625,0
3626,0
3627,1
3628,1
3629,1
3630,1
3631,1
3632,1
3633,1
3634,1
3635,1
3636,1
3637,1
3638,0
3639,1
3640,1
3641,0
3642,0
3643,1
3644,0
3645,1
3646,1
3647,0
3648,1
3649,1
3650,0
3651,1
3652,1
3653,0
3654,0
3655,0
3656,1
3657,1
3658,1
3659,1
3660,0
3661,1
3662,1
3663,1
3664,1
3665,0
3666,1
3667,1
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,1
3675,0
3676,1
3677,0
3678,0
3679,1
3680,1
3681,1
3682,1
3683,0
3684,1
3685,1
3686,1
3687,1
3688,1
3689,1
3690,1
3691,1
3692,1
3693,1
3694,1
3695,1
3696,1
3697,0
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,1
3705,1
3706,1
3707,0
3708,0
3709,0
3710,0
3711,0
3712,1
3713,0
3714,1
3715,1
3716,0
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,0
3724,1
3725,1
3726,1
3727,1
3728,1
3729,1
3730,0
3731,1
3732,1
3733,1
3734,0
3735,0
3736,1
3737,0
3738,1
3739,0
3740,1
3741,1
3742,0
3743,1
3744,1
3745,1
3746,0
3747,1
3748,1
3749,0
3750,1
3751,0
3752,0
3753,1
3754,1
3755,0
3756,1
3757,1
3758,1
3759,0
3760,0
3761,1
3762,0
3763,0
3764,0
3765,1
3766,1
3767,1
3768,0
3769,1
3770,1
3771,0
3772,1
3773,0
3774,0
3775,1
3776,1
3777,1
3778,0
3779,1
3780,1
3781,1
3782,1
3783,1
3784,1
3785,1
3786,1
3787,1
3788,0
3789,1
3790,1
3791,1
3792,1
3793,0
3794,0
3795,1
3796,0
3797,1
3798,1
3799,0
3800,1
3801,0
3802,1
3803,1
3804,1
3805,0
3806,1
3807,0
3808,1
3809,1
3810,0
3811,0
3812,1
3813,1
3814,1
3815,0
3816,1
3817,1
3818,0
3819,1
3820,1
3821,1
3822,0
3823,0
3824,1
3825,1
3826,1
3827,1
3828,1
3829,1
3830,1
3831,1
3832,0
3833,1
3834,0
3835,1
3836,0
3837,1
3838,0
3839,1
3840,0
3841,0
3842,0
3843,1
3844,1
3845,1
3846,0
3847,1
3848,1
3849,0
3850,0
3851,1
3852,1
3853,1
3854,0
3855,1
3856,1
3857,1
3858,0
3859,1
3860,1
3861,1
3862,1
3863,1
3864,1
3865,1
3866,1
3867,1
3868,0
3869,1
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,1
3879,0
3880,1
3881,1
3882,0
3883,1
3884,1
3885,0
3886,0
3887,1
3888,0
3889,0
3890,1
3891,1
3892,0
3893,0
3894,1
3895,1
3896,0
3897,1
3898,0
3899,1
3900,0
3901,1
3902,0
3903,1
3904,1
3905,1
3906,1
3907,1
3908,1
3909,1
3910,0
3911,0
3912,1
3913,0
3914,1
3915,0
3916,1
3917,0
3918,0
3919,1
3920,0
3921,1
3922,1
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,0
3930,1
3931,1
3932,1
3933,0
3934,1
3935,1
3936,0
3937,1
3938,1
3939,1
3940,1
3941,1
3942,1
3943,1
3944,0
3945,1
3946,1
3947,0
3948,0
3949,0
3950,1
3951,1
3952,1
3953,0
3954,1
3955,1
3956,1
3957,1
3958,0
3959,1
3960,1
3961,1
3962,1
3963,1
3964,0
3965,0
3966,0
3967,1
3968,0
3969,1
3970,0
3971,1
3972,1
3973,0
3974,1
3975,1
3976,1
3977,0
3978,1
3979,1
3980,1
3981,1
3982,1
3983,0
3984,1
3985,1
3986,1
3987,1
3988,1
3989,0
3990,1
3991,1
3992,0
3993,1
3994,1
3995,1
3996,1
3997,0
3998,0
3999,1
4000,1
4001,1
4002,1
4003,1
4004,0
4005,0
4006,0
4007,1
4008,1
4009,0
4010,1
4011,1
4012,1
4013,0
4014,0
4015,1
4016,0
4017,1
4018,1
4019,0
4020,1
4021,1
4022,0
4023,1
4024,0
4025,0
4026,1
4027,1
4028,0
4029,1
4030,1
4031,1
4032,0
4033,1
4034,1
4035,0
4036,1
4037,0
4038,1
4039,1
4040,0
4041,1
4042,1
4043,0
4044,1
4045,1
4046,1
4047,1
4048,0
4049,0
4050,1
4051,0
4052,1
4053,1
4054,1
4055,0
4056,0
4057,1
4058,0
4059,0
4060,1
4061,1
4062,1
4063,0
4064,1
4065,1
4066,0
4067,1
4068,1
4069,1
4070,1
4071,1
4072,0
4073,1
4074,0
4075,1
4076,1
4077,0
4078,1
4079,1
4080,0
4081,1
4082,1
4083,1
4084,0
4085,1
4086,0
4087,0
4088,1
4089,0
4090,1
4091,1
4092,1
4093,1
4094,1
4095,0
4096,1
4097,1
4098,1
4099,0
4100,1
4101,1
4102,1
4103,1
4104,1
4105,1
4106,0
4107,1
4108,0
4109,1
4110,0
4111,1
4112,0
4113,1
4114,1
4115,1
4116,1
4117,1
4118,1
4119,0
4120,1
4121,1
4122,0
4123,1
4124,1
4125,1
4126,1
4127,0
4128,0
4129,1
4130,1
4131,1
4132,0
4133,0
4134,1
4135,1
4136,1
4137,1
4138,1
4139,1
4140,1
4141,1
4142,1
4143,1
4144,1
4145,1
4146,0
4147,0
4148,1
4149,0
4150,1
4151,1
4152,1
4153,0
4154,0
4155,0
4156,1
4157,1
4158,0
4159,1
4160,1
4161,0
4162,1
4163,1
4164,0
4165,1
4166,1
4167,1
4168,1
4169,1
4170,0
4171,0
4172,0
4173,1
4174,1
4175,1
4176,1
4177,1
4178,1
4179,1
4180,1
4181,1
4182,1
4183,1
4184,0
4185,0
4186,1
4187,0
4188,0
4189,1
4190,1
4191,0
4192,1
4193,1
4194,0
4195,1
4196,1
4197,1
4198,1
4199,1
4200,0
4201,1
4202,1
4203,0
4204,1
4205,0
4206,1
4207,1
4208,1
4209,1
4210,1
4211,1
4212,0
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4219,0
4220,1
4221,1
4222,0
4223,0
4224,1
4225,1
4226,1
4227,1
4228,1
4229,1
4230,1
4231,0
4232,1
4233,1
4234,1
4235,1
4236,1
4237,0
4238,0
4239,1
4240,1
4241,1
4242,1
4243,1
4244,1
4245,1
4246,0
4247,1
4248,1
4249,1
4250,1
4251,0
4252,1
4253,0
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,1
4261,1
4262,1
4263,1
4264,1
4265,1
4266,1
4267,1
4268,1
4269,1
4270,1
4271,1
4272,0
4273,0
4274,1
4275,1
4276,1
4277,0
4278,1
4279,1
4280,0
4281,0
4282,0
4283,0
4284,1
4285,1
4286,1
4287,1
4288,1
4289,1
4290,1
4291,0
4292,0
4293,1
4294,1
4295,0
4296,1
4297,1
4298,0
4299,1
4300,1
4301,0
4302,1
4303,1
4304,0
4305,1
4306,1
4307,1
4308,1
4309,0
4310,1
4311,1
4312,1
4313,1
4314,1
4315,1
4316,1
4317,1
4318,0
4319,1
4320,1
4321,1
4322,1
4323,0
4324,1
4325,1
4326,0
4327,1
4328,0
4329,1
4330,1
4331,0
4332,1
4333,0
4334,1
4335,0
4336,1
4337,0
4338,0
4339,1
4340,0
4341,1
4342,0
4343,1
4344,0
4345,1
4346,1
4347,0
4348,1
4349,1
4350,1
4351,0
4352,1
4353,1
4354,1
4355,1
4356,0
4357,1
4358,1
4359,1
4360,1
4361,1
4362,0
4363,0
4364,0
4365,1
4366,1
4367,0
4368,1
4369,1
4370,1
4371,0
4372,1
4373,1
4374,1
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,1
4387,1
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,0
4396,0
4397,0
4398,0
4399,1
4400,1
4401,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,1
4408,1
4409,1
4410,1
4411,1
4412,0
4413,1
4414,0
4415,1
4416,0
4417,0
4418,0
4419,0
4420,1
4421,1
4422,0
4423,1
4424,0
4425,0
4426,0
4427,1
4428,1
4429,0
4430,0
4431,0
4432,1
4433,1
4434,0
4435,1
4436,1
4437,0
4438,1
4439,1
4440,1
4441,1
4442,0
4443,1
4444,0
4445,1
4446,1
4447,1
4448,0
4449,1
4450,1
4451,0
4452,1
4453,1
4454,1
4455,0
4456,1
4457,0
4458,0
4459,1
4460,0
4461,1
4462,0
4463,1
4464,1
4465,0
4466,1
4467,1
4468,1
4469,1
4470,0
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,0
4478,0
4479,1
4480,1
4481,1
4482,1
4483,1
4484,1
4485,0
4486,1
4487,1
4488,1
4489,1
4490,1
4491,0
4492,0
4493,1
4494,1
4495,0
4496,1
4497,1
4498,0
4499,1
4500,0
4501,1
4502,0
4503,1
4504,1
4505,1
4506,1
4507,0
4508,1
4509,1
4510,1
4511,0
4512,1
4513,1
4514,1
4515,1
4516,1
4517,0
4518,0
4519,1
4520,1
4521,1
4522,0
4523,0
4524,1
4525,0
4526,1
4527,1
4528,1
4529,1
4530,1
4531,0
4532,1
4533,0
4534,1
4535,1
4536,0
4537,0
4538,0
4539,0
4540,0
4541,0
4542,1
4543,0
4544,1
4545,0
4546,1
4547,1
4548,1
4549,1
4550,1
4551,0
4552,1
4553,0
4554,0
4555,0
4556,0
4557,0
4558,1
4559,0
4560,1
4561,1
4562,1
4563,1
4564,0
4565,1
4566,1
4567,0
4568,0
4569,0
4570,0
4571,1
4572,1
4573,1
4574,1
4575,1
4576,1
4577,0
4578,1
4579,1
4580,0
4581,1
4582,1
4583,0
4584,1
4585,1
4586,1
4587,1
4588,0
4589,0
4590,1
4591,1
4592,1
4593,0
4594,0
4595,1
4596,0
4597,1
4598,1
4599,1
4600,0
4601,0
4602,1
4603,1
4604,1
4605,0
4606,0
4607,1
4608,1
4609,1
4610,1
4611,1
4612,1
4613,1
4614,1
4615,1
4616,1
4617,1
4618,0
4619,0
4620,1
4621,1
4622,0
4623,1
4624,1
4625,1
4626,1
4627,1
4628,1
4629,0
4630,1
4631,1
4632,1
4633,0
4634,1
4635,1
4636,1
4637,0
4638,0
4639,0
4640,0
4641,1
4642,1
4643,0
4644,1
4645,1
4646,0
4647,0
4648,1
4649,1
4650,0
4651,1
4652,1
4653,1
4654,1
4655,1
4656,1
4657,1
4658,1
4659,1
4660,0
4661,1
4662,1
4663,1
4664,0
4665,1
4666,1
4667,0
4668,1
4669,1
4670,1
4671,1
4672,0
4673,0
4674,0
4675,1
4676,1
4677,1
4678,1
4679,0
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,0
4687,0
4688,1
4689,1
4690,0
4691,1
4692,1
4693,1
4694,0
4695,1
4696,1
4697,1
4698,1
4699,0
4700,1
4701,0
4702,1
4703,1
4704,1
4705,1
4706,1
4707,1
4708,1
4709,0
4710,1
4711,1
4712,1
4713,0
4714,0
4715,1
4716,1
4717,0
4718,1
4719,1
4720,0
4721,1
4722,0
4723,1
4724,1
4725,1
4726,0
4727,0
4728,1
4729,1
4730,1
4731,0
4732,1
4733,1
4734,1
4735,0
4736,1
4737,1
4738,1
4739,0
4740,0
4741,1
4742,1
4743,0
4744,0
4745,1
4746,0
4747,1
4748,1
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,0
4756,1
4757,1
4758,1
4759,1
4760,1
4761,1
4762,1
4763,0
4764,0
4765,1
4766,1
4767,0
4768,1
4769,1
4770,1
4771,1
4772,0
4773,0
4774,0
4775,1
4776,1
4777,1
4778,0
4779,0
4780,1
4781,0
4782,0
4783,1
4784,1
4785,1
4786,0
4787,0
4788,0
4789,0
4790,1
4791,1
4792,0
4793,1
4794,1
4795,1
4796,1
4797,1
4798,0
4799,0
4800,1
4801,1
4802,1
4803,0
4804,1
4805,1
4806,1
4807,0
4808,1
4809,1
4810,1
4811,0
4812,0
4813,1
4814,1
4815,1
4816,1
4817,0
4818,1
4819,1
4820,1
4821,0
4822,1
4823,0
4824,1
4825,1
4826,0
4827,0
4828,1
4829,1
4830,0
4831,1
4832,1
4833,1
4834,1
4835,0
4836,1
4837,0
4838,1
4839,0
4840,1
4841,0
4842,1
4843,0
4844,1
4845,1
4846,1
4847,1
4848,1
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,1
4856,0
4857,0
4858,0
4859,0
4860,1
4861,1
4862,1
4863,1
4864,1
4865,1
4866,1
4867,0
4868,0
4869,1
4870,1
4871,1
4872,0
4873,1
4874,1
4875,0
4876,0
4877,1
4878,0
4879,1
4880,1
4881,1
4882,1
4883,1
4884,1
4885,1
4886,0
4887,0
4888,0
4889,1
4890,0
4891,1
4892,1
4893,1
4894,1
4895,1
4896,1
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,0
4904,1
4905,0
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,0
4914,1
4915,1
4916,1
4917,0
4918,0
4919,1
4920,0
4921,0
4922,1
4923,1
4924,0
4925,0
4926,0
4927,0
4928,1
4929,1
4930,0
4931,1
4932,1
4933,1
4934,1
4935,0
4936,1
4937,1
4938,1
4939,1
4940,1
4941,1
4942,0
4943,1
4944,1
4945,0
4946,0
4947,1
4948,0
4949,1
4950,1
4951,1
4952,1
4953,1
4954,1
4955,1
4956,1
4957,1
4958,0
4959,0
4960,1
4961,0
4962,1
4963,1
4964,1
4965,1
4966,1
4967,1
4968,1
4969,1
4970,1
4971,1
4972,0
4973,0
4974,0
4975,1
4976,0
4977,1
4978,0
4979,0
4980,0
4981,1
4982,0
4983,1
4984,1
4985,0
4986,1
4987,1
4988,1
4989,0
4990,0
4991,1
4992,1
4993,0
4994,1
4995,0
4996,1
4997,1
4998,1
4999,1
5000,1
5001,1
5002,0
5003,1
5004,1
5005,1
5006,1
5007,1
5008,1
5009,1
5010,1
5011,1
5012,0
5013,1
5014,0
5015,1
5016,1
5017,1
5018,0
5019,1
5020,1
5021,1
5022,0
5023,1
5024,0
5025,1
5026,1
5027,1
5028,0
5029,1
5030,1
5031,1
5032,0
5033,1
5034,0
5035,1
5036,1
5037,0
5038,1
5039,1
5040,1
5041,1
5042,0
5043,1
5044,0
5045,0
5046,1
5047,1
5048,0
5049,1
5050,1
5051,0
5052,0
5053,0
5054,1
5055,0
5056,0
5057,1
5058,1
5059,1
5060,0
5061,0
5062,1
5063,1
5064,0
5065,1
5066,1
5067,0
5068,0
5069,0
5070,0
5071,1
5072,1
5073,0
5074,1
5075,0
5076,1
5077,1
5078,1
5079,1
5080,0
5081,0
5082,0
5083,0
5084,1
5085,0
5086,1
5087,1
5088,1
5089,1
5090,0
5091,0
5092,0
5093,1
5094,0
5095,0
5096,1
5097,1
5098,1
5099,1
5100,0
5101,1
5102,0
5103,1
5104,1
5105,1
5106,1
5107,0
5108,1
5109,0
5110,1
5111,0
5112,0
5113,1
5114,0
5115,1
5116,1
5117,1
5118,1
5119,0
5120,0
5121,1
5122,1
5123,1
5124,1
5125,1
5126,1
5127,0
5128,1
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,0
5136,1
5137,1
5138,1
5139,0
5140,0
5141,0
5142,0
5143,1
5144,1
5145,0
5146,1
5147,1
5148,0
5149,0
5150,1
5151,1
5152,1
5153,0
5154,1
5155,1
5156,1
5157,0
5158,0
5159,1
5160,0
5161,1
5162,0
5163,1
5164,1
5165,0
5166,1
5167,0
5168,1
5169,0
5170,1
5171,1
5172,0
5173,1
5174,0
5175,1
5176,1
5177,1
5178,1
5179,1
5180,0
5181,0
5182,1
5183,0
5184,1
5185,0
5186,0
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,1
5194,1
5195,1
5196,1
5197,1
5198,0
5199,0
5200,1
5201,0
5202,1
5203,1
5204,0
5205,0
5206,0
5207,1
5208,0
5209,1
5210,1
5211,0
5212,0
5213,0
5214,1
5215,0
5216,0
5217,0
5218,1
5219,1
5220,1
5221,1
5222,1
5223,1
5224,0
5225,0
5226,1
5227,1
5228,1
5229,0
5230,1
5231,1
5232,1
5233,1
5234,0
5235,1
5236,1
5237,1
5238,1
5239,0
5240,1
5241,1
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,0
5249,1
5250,0
5251,1
5252,1
5253,0
5254,1
5255,1
5256,1
5257,1
5258,1
5259,0
5260,1
5261,0
5262,1
5263,0
5264,1
5265,1
5266,0
5267,1
5268,0
5269,0
5270,0
5271,1
5272,1
5273,1
5274,0
5275,0
5276,0
5277,1
5278,1
5279,1
5280,1
5281,1
5282,1
5283,1
5284,0
5285,1
5286,1
5287,1
5288,1
5289,1
5290,0
5291,0
5292,0
5293,1
5294,1
5295,1
5296,0
5297,1
5298,1
5299,1
5300,1
5301,0
5302,1
5303,0
5304,1
5305,1
5306,1
5307,1
5308,1
5309,1
5310,1
5311,0
5312,1
5313,1
5314,1
5315,0
5316,0
5317,0
5318,1
5319,1
5320,0
5321,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,0
5328,1
5329,1
5330,1
5331,1
5332,1
5333,0
5334,1
5335,1
5336,1
5337,1
5338,1
5339,1
5340,1
5341,0
5342,1
5343,1
5344,1
5345,1
5346,1
5347,0
5348,1
5349,0
5350,1
5351,1
5352,1
5353,1
5354,0
5355,0
5356,0
5357,1
5358,0
5359,1
5360,1
5361,1
5362,1
5363,0
5364,1
5365,1
5366,1
5367,1
5368,1
5369,0
5370,0
5371,1
5372,1
5373,1
5374,0
5375,0
5376,0
5377,0
5378,1
5379,1
5380,1
5381,1
5382,1
5383,1
5384,1
5385,1
5386,0
5387,1
5388,1
5389,1
5390,1
5391,0
5392,1
5393,1
5394,1
5395,1
5396,1
5397,1
5398,0
5399,1
5400,1
5401,0
5402,1
5403,1
5404,1
5405,1
5406,1
5407,1
5408,1
5409,1
5410,1
5411,1
5412,0
5413,1
5414,1
5415,1
5416,1
5417,1
5418,0
5419,1
5420,0
5421,1
5422,1
5423,0
5424,1
5425,0
5426,1
5427,0
5428,0
5429,1
5430,0
5431,1
5432,0
5433,0
5434,0
5435,1
5436,0
5437,1
5438,0
5439,1
5440,1
5441,1
5442,1
5443,0
5444,1
5445,0
5446,1
5447,1
5448,1
5449,1
5450,0
5451,1
5452,1
5453,1
5454,0
5455,0
5456,0
5457,0
5458,1
5459,1
5460,1
5461,1
5462,1
5463,1
5464,1
5465,1
5466,1
5467,0
5468,1
5469,0
5470,1
5471,0
5472,0
5473,0
5474,1
5475,0
5476,1
5477,1
5478,0
5479,1
5480,0
5481,1
5482,0
5483,0
5484,1
5485,0
5486,1
5487,1
5488,0
5489,0
5490,1
5491,1
5492,1
5493,0
5494,1
5495,0
5496,0
5497,0
5498,1
5499,1
5500,1
5501,0
5502,1
5503,0
5504,0
5505,0
5506,1
5507,0
5508,0
5509,0
5510,1
5511,1
5512,1
5513,1
5514,1
5515,1
5516,0
5517,1
5518,1
5519,0
5520,1
5521,1
5522,1
5523,0
5524,0
5525,1
5526,1
5527,0
5528,1
5529,1
5530,0
5531,1
5532,0
5533,0
5534,1
5535,1
5536,0
5537,1
5538,1
5539,1
5540,1
5541,1
5542,1
5543,1
5544,0
5545,1
5546,0
5547,1
5548,1
5549,0
5550,0
5551,0
5552,0
5553,1
5554,1
5555,0
5556,1
5557,0
5558,1
5559,0
5560,1
5561,1
5562,1
5563,1
5564,1
5565,0
5566,1
5567,0
5568,1
5569,1
5570,1
5571,0
5572,1
5573,0
5574,0
5575,1
5576,1
5577,1
5578,1
5579,1
5580,0
5581,0
5582,1
5583,0
5584,0
5585,0
5586,1
5587,1
5588,0
5589,1
5590,1
5591,0
5592,1
5593,1
5594,1
5595,0
5596,1
5597,0
5598,1
5599,1
5600,1
5601,1
5602,1
5603,1
5604,1
5605,1
5606,1
5607,1
5608,0
5609,1
5610,0
5611,0
5612,1
5613,1
5614,1
5615,0
5616,0
5617,1
5618,1
5619,0
5620,1
5621,1
5622,0
5623,1
5624,1
5625,0
5626,1
5627,1
5628,1
5629,0
5630,0
5631,1
5632,0
5633,0
5634,1
5635,0
5636,1
5637,0
5638,1
5639,1
5640,0
5641,0
5642,1
5643,1
5644,1
5645,1
5646,1
5647,1
5648,1
5649,1
5650,0
5651,0
5652,1
5653,1
5654,1
5655,1
5656,1
5657,0
5658,1
5659,1
5660,0
5661,1
5662,1
5663,1
5664,0
5665,1
5666,1
5667,0
5668,1
5669,1
5670,0
5671,1
5672,1
5673,1
5674,1
5675,0
5676,1
5677,1
5678,0
5679,1
5680,1
5681,1
5682,1
5683,1
5684,1
5685,1
5686,1
5687,0
5688,1
5689,1
5690,0
5691,1
5692,1
5693,1
5694,1
5695,1
5696,0
5697,0
5698,1
5699,1
5700,1
5701,1
5702,1
5703,1
5704,0
5705,1
5706,0
5707,0
5708,1
5709,0
5710,1
5711,0
5712,1
5713,1
5714,1
5715,1
5716,1
5717,0
5718,0
5719,1
5720,0
5721,0
5722,1
5723,1
5724,1
5725,0
5726,0
5727,0
5728,1
5729,1
5730,1
5731,1
5732,1
5733,0
5734,0
5735,1
5736,1
5737,1
5738,1
5739,1
5740,1
5741,1
5742,1
5743,0
5744,1
5745,1
5746,1
5747,1
5748,0
5749,0
5750,0
5751,0
5752,1
5753,1
5754,1
5755,0
5756,1
5757,1
5758,1
5759,1
5760,0
5761,1
5762,1
5763,1
5764,1
5765,1
5766,1
5767,1
5768,0
5769,0
5770,1
5771,0
5772,1
5773,1
5774,1
5775,0
5776,1
5777,1
5778,0
5779,1
5780,0
5781,1
5782,0
5783,0
5784,1
5785,1
5786,1
5787,1
5788,1
5789,1
5790,0
5791,1
5792,0
5793,0
5794,0
5795,1
5796,1
